id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
50266,0.0,2013-02-16,Abasia,1014,ABASIA,35.76658699,-10.42479501,Shuleni,0,Lake Nyasa,Mfaranyaki,Ruvuma,10,5,Namtumbo,Msindo,205,True,GeoData Consultants Ltd,VWC,Majimingi,True,2005,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,others
21470,600.0,2013-01-25,Isf,969,DWE,29.73118725,-4.81161894,Juhudi,0,Lake Tanganyika,Mahembe Kati,Kigoma,16,3,Kigoma Rural,Mahembe,500,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
1689,50.0,2011-03-19,Kibaha Town Council,33,DWE,38.78362183,-6.64567444,none,0,Wami / Ruvu,Mbwawa Shule,Pwani,6,2,Kibaha,Visiga,1,True,GeoData Consultants Ltd,Water authority,,True,2006,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
65983,0.0,2011-07-27,Danida,0,DWE,30.50437439,-2.52644297,Mumukonja,0,Lake Victoria,Taretare,Kagera,18,30,Ngara,Mugoma,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional needs repair
26407,250.0,2013-02-14,Rwssp,1595,Government,30.09641686,-4.45218785,Kwa Kiparampunga,0,Lake Tanganyika,Karambi,Kigoma,16,2,Kasulu,Msambara,650,True,GeoData Consultants Ltd,Water authority,Kalenge,True,2009,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
11447,50.0,2013-01-21,Government Of Tanzania,109,DWE,38.99315731,-9.25518964,Kwachopoti,0,Ruvuma / Southern Coast,Kijijini,Lindi,80,13,Kilwa,Likawage,630,True,GeoData Consultants Ltd,WUG,Likawage Water supply,False,1976,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
24492,5000.0,2013-02-05,Government Of Tanzania,1559,DWE,29.82534566,-4.3863742,Mwatumbwi,0,Lake Tanganyika,Mremre,Kigoma,16,2,Kasulu,Muhinda,950,True,GeoData Consultants Ltd,Water authority,,False,2001,other,other,other,vwc,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,others
49568,0.0,2011-04-15,,0,,33.81281429,-8.71968913,Kwa Mzee Mkisi,0,Rufiji,Shuleni,Mbeya,12,7,Mbarali,Utengule Usangu,0,True,GeoData Consultants Ltd,WUA,,False,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
18066,0.0,2011-09-15,He,0,HE,31.51603913,-2.04507771,Kwa Paulini,0,Lake Victoria,Nyakaraula A,Kagera,18,3,Muleba,Kasharunga,0,True,GeoData Consultants Ltd,,B,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
50075,0.0,2011-03-31,Government Of Tanzania,0,Government,33.28782726,-8.70843193,Wisdom Mbugi,0,Lake Rukwa,Sawa,Mbeya,12,1,Chunya,Ifumbo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
53865,500.0,2013-02-01,Lga,251,LGA,39.0360835,-10.94059288,Shuleni,0,Ruvuma / Southern Coast,Msikitini,Mtwara,90,33,Masasi,Mbuyuni,50,True,GeoData Consultants Ltd,VWC,,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
36425,500.0,2013-10-02,Danida,474,DANIDA,34.64654473,-11.10519087,Msikiti,0,Lake Nyasa,Mungi,Ruvuma,10,3,Mbinga,Liuli,96,True,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
20582,0.0,2011-07-12,Concern World Wide,0,DWE,30.99101069,-2.81865164,Kwa Kaningili,0,Lake Tanganyika,Mabale,Kagera,18,4,Biharamulo,Nyakahura,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
37969,200.0,2011-02-03,Dh,437,DH,37.11670715,-6.75059953,Mlondwa,0,Wami / Ruvu,Mikoroshoni,Morogoro,5,1,Kilosa,Chanzuru,50,True,GeoData Consultants Ltd,VWC,,True,1985,other,other,other,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,others
54617,0.0,2011-07-12,Hesawa,0,DWE,30.98788843,-2.82936311,Kwa Mzee Issa,0,Lake Tanganyika,Nyakahura,Kagera,18,4,Biharamulo,Nyakahura,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
67560,0.0,2011-07-22,Hesawa,0,DWE,0.0,-2e-08,none,0,Lake Victoria,Nkome,Mwanza,19,6,Geita,Nkome,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
50537,0.0,2011-04-07,Government Of Tanzania,1451,DWE,38.29057269,-4.782091,Kwa Foka,0,Pangani,Bara,Tanga,4,1,Lushoto,Lushoto,1,True,GeoData Consultants Ltd,VWC,Kibohelo streem,True,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
58397,0.0,2011-08-27,Hesawa,0,DWE,33.59900362,-2.74456923,Kwamalole,0,Lake Victoria,Mwabuke,Mwanza,19,2,Kwimba,Maligisu,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
59184,0.0,2013-03-19,Danida,1643,DANIDA,34.85901054,-10.93254848,Shuleni,0,Lake Nyasa,Wukiro 'A',Ruvuma,10,3,Mbinga,Ngima,160,,GeoData Consultants Ltd,VWC,DANIDA,True,1995,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
412,0.0,2011-03-18,World Bank,0,Rhoda,36.70552374,-6.02183179,Kwa Foti,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Njoge,0,True,GeoData Consultants Ltd,VWC,Hemb,False,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
2464,30.0,2013-02-06,Finida German Tanzania Govt,442,Finwater,39.41871302,-10.69806704,Vibandani,0,Ruvuma / Southern Coast,Mtepela,Mtwara,90,33,Newala,Mpotwa,700,True,GeoData Consultants Ltd,VWC,Mitema,False,1988,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
605,3000.0,2011-03-08,Danida,944,DANID,35.418586,-7.67166862,none,0,Rufiji,Mtakuja,Iringa,11,1,Iringa Rural,Mlowa,1,True,GeoData Consultants Ltd,VWC,Mlowa,True,1984,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
48749,500.0,2013-01-15,Norad,918,RWE,29.65572994,-4.81402215,Kwa Omar Lologa,0,Lake Tanganyika,Bigabilo A,Kigoma,16,3,Kigoma Rural,Kagongo,800,True,GeoData Consultants Ltd,VWC,Mkongoro One,True,1985,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
2938,1000.0,2013-03-03,,1508,,34.80265234,-4.55722545,Ifanda,0,Internal,Amani,Singida,13,2,Singida Rural,Mtinko,300,True,GeoData Consultants Ltd,VWC,,,1980,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
64051,0.0,2011-07-16,Partage,0,DWE,31.74133104,-1.08348968,Nyabutunga,0,Lake Victoria,Kyanja,Kagera,18,7,Misenyi,Ishozi,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional needs repair
23940,0.0,2013-03-15,Songea Municipal Counci,1146,MWE,35.6607279,-10.72658601,Kwa Faidha,0,Ruvuma / Southern Coast,Ndilimalitembo,Ruvuma,10,4,Songea Urban,Matogoro,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa ndilimali,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
48559,250.0,2013-02-19,Red Cross,1289,RED CROSS,30.21019531,-4.50851349,Kwa Wilbard,0,Lake Tanganyika,Ruziramhene,Kigoma,16,2,Kasulu,Ruhita,540,True,GeoData Consultants Ltd,Water authority,Kyonza,True,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
35627,0.0,2011-07-13,Hesawa,0,HESAWA,31.69919001,-2.36449538,Kwa Mzee Doto,0,Lake Victoria,Shaurimoyo,Kagera,18,8,Chato,Muganza,0,True,GeoData Consultants Ltd,WUA,,True,0,nira/tanira,nira/tanira,handpump,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
68873,0.0,2013-03-22,Government Of Tanzania,1033,Community,36.99484557,-3.32665624,Tankini,0,Pangani,Hospital,Arusha,2,7,Meru,King'ori,149,True,GeoData Consultants Ltd,VWC,Nasula gravity water supply,True,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
64408,0.0,2011-07-29,The People Of Japan,0,JICA,32.67325844,-2.44802346,Kwa Masunga,0,Lake Victoria,Nyegaga,Mwanza,19,5,Kwimba,Mwagi,0,True,GeoData Consultants Ltd,VWC,None,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
34178,0.0,2011-03-10,Government Of Tanzania,0,Gove,35.45793732,-6.35401005,Mpulul,0,Internal,Mpulul,Dodoma,1,6,Bahi,Mpalanga,0,True,GeoData Consultants Ltd,VWC,Chid,True,0,windmill,wind-powered,wind-powered,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
18491,0.0,2012-11-03,World Vision,0,World Vision,33.36237537,-3.85220206,Kwa Mwanzuzu,0,Internal,Iponyamhinda,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
26784,0.0,2013-02-04,Dwsp,0,DWE,0.0,-2e-08,Ndudumo,0,Lake Victoria,Mwabalogi,Shinyanga,17,1,Bariadi,Lugulu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
8099,0.0,2011-03-15,Tardo,1787,Tardo,38.30849643,-4.6250541,Kwa Mzee Nuru Mbuguni,8,Pangani,Kwemchaku B,Tanga,4,1,Lushoto,Malindi,1,True,GeoData Consultants Ltd,VWC,Kiboelo forest,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
61449,0.0,2013-01-31,Rwssp,0,DWE,0.0,-2e-08,Mkombozi,0,Lake Victoria,Idubilo,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
9397,2000.0,2011-03-09,Government Of Tanzania,1984,Commu,34.34170206,-9.56340763,none,0,Lake Nyasa,Chunya,Iringa,11,3,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,Lupila,False,1976,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
33048,5000.0,2011-03-16,Danida,1253,DANID,35.79737068,-7.48032732,none,0,Rufiji,Kibaoni,Iringa,11,1,Iringa Rural,Kihorogota,1,True,GeoData Consultants Ltd,VWC,Kihoro,True,1984,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
62843,300.0,2011-03-11,Danida,743,Danid,35.46927798,-7.51346251,none,0,Rufiji,Motomoto,Iringa,11,1,Iringa Rural,Ilolo Mpya,1,True,GeoData Consultants Ltd,VWC,Ilolo,True,1985,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
199,1000.0,2011-11-03,Rc,2242,RC,34.346390500000005,-9.27955999,Kwa Faustin Romu,0,Lake Nyasa,Kitindisu,Iringa,11,4,Njombe,Igosi,50,True,GeoData Consultants Ltd,VWC,Moronga,True,2008,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
16133,500.0,2011-07-03,Kkkt,1628,Villagers,34.94312517,-8.83526724,Mbugani Dispensary,0,Rufiji,Ilongo,Iringa,11,4,Njombe,Mahongole,250,True,GeoData Consultants Ltd,VWC,,False,2009,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,others
26425,0.0,2011-07-16,Partage,0,DWE,31.74864626,-1.06971678,Kashwaibara,0,Lake Victoria,Izinga,Kagera,18,7,Misenyi,Ishunju,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,improved spring,improved spring,functional needs repair
53783,1000.0,2013-03-14,Villagers,1344,Villagers,37.91725649,-4.15260062,Kwa Joel,0,Pangani,Kisanzuni,Kilimanjaro,3,3,Same,Mshewa,50,True,GeoData Consultants Ltd,Water authority,Tutu,True,2009,gravity,gravity,gravity,wug,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,hand pump,hand pump,functional needs repair
26382,200.0,2013-01-17,Isf/tacare,1036,ISF/TACARE,29.67666482,-4.71849054,Utulivu,0,Lake Tanganyika,Hwazi,Kigoma,16,3,Kigoma Rural,Bitale,140,True,GeoData Consultants Ltd,WUG,Chankele/Bubango water project,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
34453,6.0,2013-02-03,Ces(gmbh),1587,DWE,37.45182287,-3.29979682,Kwa Fausta Chaki,0,Pangani,Kanango Chini,Kilimanjaro,3,4,Moshi Rural,Kirua Vunjo Magharibi,60,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
8720,0.0,2013-01-16,Wateraid,0,SEMA,32.68551623,-4.52677375,Kahama Road,0,Lake Tanganyika,Mambali Centre,Tabora,14,1,Nzega,Mambali,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
18860,0.0,2013-02-03,Unicef,1324,TWESA,30.95529923,-3.2357211,Kinonko Primary School,0,Lake Tanganyika,Kumtukula,Kigoma,16,1,Kibondo,Kasuga,500,True,GeoData Consultants Ltd,VWC,,False,2004,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
16082,0.0,2011-03-10,Irish Ai,255,DWE,36.35143542,-8.29522737,School,0,Rufiji,Imelemela,Morogoro,5,3,Kilombero,Mofu,527,True,GeoData Consultants Ltd,,,True,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
15039,0.0,2013-02-05,Wvt,0,WVT,0.0,-2e-08,Victoria,0,Lake Victoria,Ngato,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
59278,0.0,2013-01-27,Government Of Tanzania,231,Government,38.50529484,-10.01616502,Kwa Mzee Majara,0,Ruvuma / Southern Coast,Shule,Lindi,80,43,Liwale,Kibutuka,250,,GeoData Consultants Ltd,VWC,,True,1992,other,other,other,vwc,user-group,unknown,unknown,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,others
521,0.0,2013-01-23,African Development Bank,1611,DWE,29.74216845,-4.64650366,Katwe,0,Lake Tanganyika,Matyazo B,Kigoma,16,3,Kigoma Rural,Kalinzi,140,True,GeoData Consultants Ltd,VWC,,True,2009,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional needs repair
69063,500.0,2013-01-15,Norad,852,RWE,29.66115325,-4.82935379,Msikitini,0,Lake Tanganyika,Mashariki Luhobe,Kigoma,16,3,Kigoma Rural,Mwandiga,400,True,GeoData Consultants Ltd,VWC,Mkongoro One,True,1985,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
2508,25.0,2013-01-17,Government Of Tanzania,259,District Council,39.32700758,-9.951662400000002,Kwa Kaunde,0,Ruvuma / Southern Coast,Kanisani A,Lindi,80,23,Lindi Rural,Milola,83,False,GeoData Consultants Ltd,WUA,Milola Water Scheme,False,1983,gravity,gravity,gravity,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
24607,0.0,2013-03-01,Government Of Tanzania,1813,DWE,35.57134246,-4.10405074,Kwa Doritha,0,Internal,Marambi,Manyara,21,1,Babati,Madunga,185,True,GeoData Consultants Ltd,WUA,,True,2011,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
41217,0.0,2011-07-30,,0,,33.66328452,-9.34637862,Karume A Kayuki Sekondali,0,Lake Nyasa,Kayuki,Mbeya,12,4,Rungwe,Ilima,0,True,GeoData Consultants Ltd,VWC,K,,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
52037,0.0,2011-08-03,Hesawa,0,DWE,33.42461987,-2.62816928,Shuleni Sagani P/S,0,Lake Victoria,Chanzoya,Mwanza,19,2,Magu,Nyigogo,0,True,GeoData Consultants Ltd,Parastatal,,True,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
72725,0.0,2013-01-25,Dwsp,0,DWE,0.0,-2e-08,Upendo Akina Mama B,0,Lake Victoria,Mwakapalale,Shinyanga,17,1,Bariadi,Nkoma,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
